Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
40832,748,273,191,1.43,0.71,41306,228,7
40843,758,286,183,1.56,0.77,41264,228,7
40845,766,282,186,1.51,0.75,41270,228,7
40851,762,289,181,1.6,0.78,41340,228,7
40854,780,298,176,1.69,0.81,41664,228,7
40855,762,283,185,1.53,0.76,41351,228,7
40870,762,284,184,1.55,0.76,41388,228,7
40877,753,283,185,1.53,0.76,41394,228,7
40896,760,287,183,1.56,0.77,41290,228,7
40900,749,283,184,1.54,0.76,41244,228,7
40901,753,279,188,1.49,0.74,41488,228,7
40902,764,283,185,1.53,0.76,41426,228,7
40903,752,286,182,1.57,0.77,41303,228,7
40904,754,277,188,1.47,0.73,41398,228,7
40911,760,287,182,1.58,0.77,41291,228,7
40917,753,273,191,1.43,0.71,41340,228,7
40923,761,288,181,1.59,0.78,41423,228,7
40966,751,276,190,1.46,0.73,41516,228,7
40968,752,270,194,1.39,0.69,41527,228,7
40971,769,296,178,1.67,0.8,41552,228,7
40983,766,290,181,1.6,0.78,41523,228,7
40987,749,273,192,1.42,0.71,41441,228,7
40987,764,283,185,1.53,0.76,41469,228,7
40988,750,272,192,1.42,0.71,41456,228,7
40991,757,274,191,1.43,0.72,41456,228,7
40994,759,278,189,1.47,0.73,41557,228,7
40995,769,285,184,1.55,0.76,41509,228,7
40998,766,283,185,1.53,0.76,41551,228,7
41019,773,301,175,1.73,0.81,41505,229,7
41028,763,298,175,1.7,0.81,41415,229,7
41029,768,295,178,1.66,0.8,41473,229,7
41035,765,294,178,1.65,0.8,41374,229,7
41036,758,284,186,1.53,0.76,41645,229,7
41040,760,290,181,1.6,0.78,41401,229,7
41058,754,282,186,1.51,0.75,41476,229,7
41062,753,278,189,1.47,0.74,41528,229,7
41063,752,273,192,1.42,0.71,41507,229,7
41066,779,299,176,1.7,0.81,41557,229,7
41097,764,278,189,1.47,0.73,41603,229,7
41103,749,280,188,1.49,0.74,41525,229,7
41106,760,287,183,1.57,0.77,41585,229,7
41110,759,288,183,1.58,0.77,41566,229,7
41112,762,291,180,1.62,0.79,41598,229,7
41116,783,297,177,1.68,0.8,41778,229,7
41126,783,294,179,1.64,0.79,41827,229,7
41130,751,279,188,1.49,0.74,41511,229,7
41130,768,269,198,1.36,0.68,42068,229,7
41133,761,273,193,1.41,0.71,41714,229,7
41137,759,281,187,1.5,0.75,41644,229,7
41138,752,273,192,1.42,0.71,41557,229,7
41139,748,278,189,1.47,0.73,41517,229,7
41143,767,283,187,1.52,0.75,41815,229,7
41157,762,287,183,1.57,0.77,41570,229,7
41161,761,284,187,1.52,0.75,41917,229,7
41163,748,283,186,1.52,0.75,41549,229,7
41164,749,277,190,1.45,0.73,41523,229,7
41175,747,276,190,1.45,0.72,41595,229,7
41187,756,275,191,1.44,0.72,41706,229,7
41191,776,282,186,1.51,0.75,41770,229,7
41191,758,283,187,1.51,0.75,41695,229,7
41195,760,284,185,1.53,0.76,41821,229,7
41196,756,275,191,1.44,0.72,41620,229,7
41198,777,304,173,1.76,0.82,41696,229,7
41201,771,283,186,1.52,0.75,41667,229,7
41201,756,277,190,1.46,0.73,41629,229,7
41204,757,286,185,1.55,0.76,41584,229,7
41204,761,278,190,1.46,0.73,41737,229,7
41210,756,282,187,1.51,0.75,41735,229,7
41221,749,279,189,1.47,0.73,41637,229,7
41225,754,284,186,1.53,0.76,41661,229,7
41229,759,279,189,1.48,0.74,41675,229,7
41229,773,296,178,1.67,0.8,41706,229,7
41236,768,277,191,1.45,0.73,41913,229,7
41240,772,289,182,1.59,0.78,41803,229,7
41241,762,284,186,1.52,0.75,41750,229,7
41241,754,284,185,1.53,0.76,41618,229,7
41243,754,278,189,1.47,0.73,41706,229,7
41248,751,281,187,1.5,0.75,41620,229,7
41249,764,287,183,1.57,0.77,41769,229,7
41280,761,286,185,1.55,0.76,41706,229,7
41287,758,285,186,1.53,0.76,41777,229,7
41287,762,278,190,1.46,0.73,41809,229,7
41288,775,282,189,1.49,0.74,42388,229,7
41292,766,288,183,1.58,0.77,41722,229,7
41292,762,274,192,1.43,0.72,41782,229,7
41293,751,273,193,1.41,0.71,41714,229,7
41307,772,296,179,1.66,0.8,41822,229,7
41308,764,285,185,1.54,0.76,41755,229,7
41308,772,297,178,1.67,0.8,41847,229,7
41315,759,287,183,1.57,0.77,41704,229,7
41315,759,282,188,1.5,0.74,42037,229,7
41318,765,289,183,1.58,0.78,41862,229,7
41320,759,285,186,1.53,0.76,41894,229,7
41322,770,268,197,1.36,0.68,41861,229,7
41325,756,277,190,1.46,0.73,41826,229,7
41344,778,293,180,1.63,0.79,41813,229,7
41362,772,297,178,1.66,0.8,41880,229,7
41372,763,287,184,1.56,0.77,41820,230,7
41378,753,282,187,1.5,0.75,41804,230,7
41393,773,293,180,1.63,0.79,41883,230,7
41410,768,287,184,1.56,0.77,42028,230,7
41417,760,275,193,1.43,0.71,41886,230,7
41418,783,297,179,1.65,0.8,42087,230,7
41422,765,286,186,1.54,0.76,41868,230,7
41428,762,292,181,1.62,0.79,41854,230,7
41431,759,285,186,1.53,0.76,41945,230,7
41445,766,293,181,1.62,0.79,41871,230,7
41445,761,283,187,1.51,0.75,42088,230,7
41448,781,293,181,1.62,0.79,42042,230,7
41449,785,303,174,1.74,0.82,41924,230,7
41461,782,298,178,1.68,0.8,42068,230,7
41463,748,277,191,1.45,0.72,41816,230,7
41463,760,284,187,1.52,0.75,41829,230,7
41466,769,293,182,1.61,0.78,42220,230,7
41468,760,288,184,1.56,0.77,41863,230,7
41477,763,286,185,1.55,0.76,41886,230,7
41480,780,286,187,1.53,0.76,42221,230,7
41484,777,294,181,1.62,0.79,42139,230,7
41489,797,307,173,1.77,0.83,42189,230,7
41491,776,292,182,1.6,0.78,42065,230,7
41492,762,280,189,1.48,0.74,42008,230,7
41493,778,289,184,1.57,0.77,42079,230,7
41514,758,279,190,1.47,0.73,41958,230,7
41517,753,272,195,1.39,0.69,41977,230,7
41532,777,300,177,1.7,0.81,41939,230,7
41532,763,288,184,1.56,0.77,41939,230,7
41546,752,275,193,1.42,0.71,41999,230,7
41551,764,281,190,1.48,0.74,42124,230,7
41556,775,275,194,1.42,0.71,42272,230,7
41560,757,287,185,1.55,0.76,41972,230,7
41565,770,293,181,1.62,0.79,41998,230,7
41567,768,287,185,1.55,0.76,42083,230,7
41569,754,281,188,1.49,0.74,41969,230,7
41570,762,276,192,1.44,0.72,42060,230,7
41579,765,280,190,1.48,0.74,42117,230,7
41581,766,289,184,1.57,0.77,42050,230,7
41586,756,276,193,1.43,0.72,42099,230,7
41587,756,278,191,1.45,0.73,41994,230,7
41602,768,289,184,1.57,0.77,42095,230,7
41604,767,281,189,1.48,0.74,42204,230,7
41606,775,284,187,1.52,0.75,42111,230,7
41608,760,288,185,1.56,0.77,42168,230,7
41609,769,284,187,1.51,0.75,42259,230,7
41613,780,303,176,1.72,0.81,42029,230,7
41619,767,287,185,1.55,0.77,42093,230,7
41627,762,289,185,1.56,0.77,42042,230,7
41635,766,290,183,1.58,0.77,42018,230,7
41637,755,279,190,1.47,0.73,42111,230,7
41643,769,295,181,1.63,0.79,42233,230,7
41646,768,288,186,1.55,0.76,42225,230,7
41646,762,286,186,1.53,0.76,42074,230,7
41674,783,305,174,1.75,0.82,42098,230,7
41680,771,299,178,1.68,0.8,42174,230,7
41680,761,283,188,1.5,0.75,42131,230,7
41683,769,296,181,1.63,0.79,42412,230,7
41698,755,266,201,1.32,0.65,42263,230,7
41698,774,289,185,1.56,0.77,42268,230,7
41702,768,290,184,1.58,0.77,42233,230,7
41702,788,304,175,1.73,0.82,42304,230,7
41704,778,292,183,1.6,0.78,42191,230,7
41706,779,294,181,1.62,0.79,42292,230,7
41706,769,287,186,1.55,0.76,42248,230,7
41708,776,293,182,1.61,0.78,42212,230,7
41711,767,291,183,1.58,0.78,42124,230,7
41713,765,282,189,1.49,0.74,42252,230,7
41714,774,298,179,1.66,0.8,42130,230,7
41714,760,284,188,1.51,0.75,42187,230,7
41724,769,283,189,1.49,0.74,42394,230,7
41727,783,293,182,1.61,0.78,42312,230,7
41727,772,302,177,1.71,0.81,42169,230,7
41736,766,289,185,1.56,0.77,42241,231,7
41739,752,271,197,1.38,0.69,42121,231,7
41741,757,281,190,1.48,0.74,42253,231,7
41749,769,279,191,1.46,0.73,42266,231,7
41759,774,286,186,1.53,0.76,42367,231,7
41761,761,286,186,1.54,0.76,42214,231,7
41768,776,294,182,1.61,0.78,42331,231,7
41774,761,285,187,1.53,0.76,42202,231,7
41776,763,281,190,1.48,0.74,42174,231,7
41781,776,283,188,1.5,0.75,42279,231,7
41782,759,280,191,1.46,0.73,42259,231,7
41784,767,295,181,1.63,0.79,42256,231,7
41791,770,289,185,1.57,0.77,42233,231,7
41818,781,307,174,1.76,0.82,42245,231,7
41821,762,285,188,1.52,0.75,42275,231,7
41822,765,289,185,1.56,0.77,42230,231,7
41824,777,293,183,1.61,0.78,42377,231,7
41829,763,279,191,1.46,0.73,42283,231,7
41831,765,285,188,1.52,0.75,42315,231,7
41838,793,301,182,1.66,0.8,42690,231,7
41845,779,295,182,1.62,0.79,42528,231,7
41847,764,286,188,1.52,0.75,42322,231,7
41848,762,282,190,1.49,0.74,42261,231,7
41851,775,283,190,1.49,0.74,42604,231,7
41854,765,289,186,1.56,0.77,42437,231,7
41861,773,291,184,1.58,0.77,42423,231,7
41867,764,282,190,1.49,0.74,42267,231,7
41885,761,276,194,1.42,0.71,42351,231,7
41889,771,284,189,1.5,0.75,42520,231,7
41900,766,284,188,1.51,0.75,42419,231,7
41908,782,293,183,1.61,0.78,42480,231,7
41912,773,285,188,1.51,0.75,42456,231,7
41915,803,306,175,1.74,0.82,42534,231,7
41915,774,290,185,1.56,0.77,42450,231,7
41928,775,295,182,1.62,0.79,42445,231,7
41936,782,283,189,1.49,0.74,42603,231,7
41943,754,278,193,1.44,0.72,42276,231,7
41943,760,277,193,1.43,0.72,42362,231,7
41944,777,284,189,1.5,0.75,42439,231,7
41944,763,288,186,1.55,0.76,42351,231,7
41945,780,306,175,1.74,0.82,42389,231,7
41949,774,296,181,1.64,0.79,42497,231,7
41955,766,293,183,1.6,0.78,42360,231,7
41957,767,288,186,1.55,0.76,42310,231,7
41967,793,315,171,1.84,0.84,42402,231,7
41971,777,284,190,1.5,0.74,42834,231,7
41973,778,306,176,1.74,0.82,42458,231,7
41974,781,288,187,1.54,0.76,42558,231,7
41976,777,290,185,1.57,0.77,42510,231,7
41982,767,284,189,1.5,0.75,42506,231,7
41986,776,294,183,1.6,0.78,42584,231,7
41993,760,285,188,1.52,0.75,42368,231,7
41995,781,303,177,1.71,0.81,42526,231,7
42001,769,285,189,1.51,0.75,42528,231,7
42001,768,282,191,1.48,0.74,42496,231,7
42021,758,284,190,1.5,0.74,42517,231,7
42026,776,283,190,1.49,0.74,42503,231,7
42033,782,293,184,1.59,0.78,43083,231,7
42037,773,290,185,1.57,0.77,42536,231,7
42039,774,284,189,1.5,0.75,42569,231,7
42040,766,278,193,1.44,0.72,42520,231,7
42041,777,288,186,1.54,0.76,42536,231,7
42043,800,307,178,1.73,0.82,43251,231,7
42044,778,295,183,1.61,0.78,42486,231,7
42049,767,279,193,1.45,0.72,42511,231,7
42057,767,281,191,1.48,0.74,42444,231,7
42058,790,281,192,1.46,0.73,42822,231,7
42060,766,273,199,1.38,0.69,42823,231,7
42061,759,284,189,1.51,0.75,42460,231,7
42062,756,276,194,1.42,0.71,42474,231,7
42065,761,279,192,1.45,0.73,42566,231,7
42070,767,284,189,1.5,0.75,42564,231,7
42079,783,292,185,1.58,0.77,42926,231,7
42080,771,296,181,1.63,0.79,42469,231,7
42088,763,290,186,1.56,0.77,42432,231,7
42090,775,283,191,1.49,0.74,42839,231,7
42095,781,299,179,1.67,0.8,42586,232,7
42096,764,290,186,1.56,0.77,42462,232,7
42106,765,284,189,1.5,0.75,42514,232,7
42111,771,281,191,1.47,0.73,42682,232,7
42116,766,291,184,1.58,0.77,42500,232,7
42119,771,296,181,1.63,0.79,42501,232,7
42122,771,288,187,1.54,0.76,42610,232,7
42135,884,302,178,1.7,0.81,42931,232,7
42136,766,284,190,1.49,0.74,42693,232,7
42140,780,290,187,1.55,0.76,42663,232,7
42145,772,287,188,1.53,0.76,42675,232,7
42146,762,284,190,1.5,0.75,42744,232,7
42160,767,279,193,1.44,0.72,42738,232,7
42164,785,297,182,1.63,0.79,42724,232,7
42181,773,296,182,1.62,0.79,42596,232,7
42184,770,290,186,1.56,0.77,42680,232,7
42188,766,285,189,1.51,0.75,42731,232,7
42188,767,287,188,1.53,0.76,42514,232,7
42190,769,282,191,1.48,0.74,42592,232,7
42196,787,300,180,1.67,0.8,42648,232,7
42205,762,284,190,1.5,0.74,42702,232,7
42206,780,293,184,1.59,0.78,42781,232,7
42212,767,290,187,1.55,0.76,42783,232,7
42215,767,283,191,1.48,0.74,42674,232,7
42217,768,288,188,1.53,0.76,43040,232,7
42219,770,289,187,1.54,0.76,42680,232,7
42234,775,289,187,1.55,0.76,42719,232,7
42236,771,290,186,1.56,0.77,42820,232,7
42238,765,283,191,1.49,0.74,42778,232,7
42242,773,291,186,1.56,0.77,42734,232,7
42246,776,286,189,1.52,0.75,42726,232,7
42247,774,290,186,1.56,0.77,42686,232,7
42248,782,295,183,1.61,0.78,42761,232,7
42251,791,295,183,1.62,0.79,42813,232,7
42257,773,285,190,1.5,0.75,42749,232,7
42258,776,300,180,1.66,0.8,42702,232,7
42259,797,303,179,1.69,0.81,42834,232,7
42263,771,287,190,1.51,0.75,42902,232,7
42269,777,284,190,1.5,0.74,42786,232,7
42273,747,263,205,1.29,0.63,42638,232,7
42281,774,299,181,1.65,0.8,42703,232,7
42282,776,290,186,1.56,0.77,42728,232,7
42287,760,282,192,1.47,0.73,42736,232,7
42289,777,295,183,1.61,0.78,42739,232,7
42290,773,282,191,1.48,0.74,42768,232,7
42293,776,291,186,1.56,0.77,42758,232,7
42297,792,316,171,1.85,0.84,42751,232,7
42309,760,275,197,1.4,0.7,42731,232,7
42311,773,290,187,1.55,0.76,42883,232,7
42316,770,293,184,1.59,0.78,42757,232,7
42329,779,299,181,1.65,0.8,42765,232,7
42334,782,291,186,1.57,0.77,42863,232,7
42334,775,290,187,1.55,0.76,42994,232,7
42343,778,287,189,1.52,0.75,42866,232,7
42348,775,288,188,1.54,0.76,42959,232,7
42354,785,297,183,1.62,0.79,42940,232,7
42354,768,286,189,1.51,0.75,42806,232,7
42370,768,291,186,1.57,0.77,42854,232,7
42394,771,292,186,1.57,0.77,42735,232,7
42402,775,288,189,1.53,0.76,42920,232,7
42406,774,291,186,1.57,0.77,42948,232,7
42411,776,289,188,1.54,0.76,42962,232,7
42412,763,279,194,1.44,0.72,42819,232,7
42414,768,289,187,1.54,0.76,42814,232,7
42415,785,296,183,1.61,0.78,42928,232,7
42418,780,288,188,1.53,0.76,42956,232,7
42419,781,303,179,1.69,0.81,42909,232,7
42420,775,280,194,1.44,0.72,42942,232,7
42421,786,303,179,1.69,0.81,42926,232,7
42424,764,284,191,1.49,0.74,42872,232,7
42428,775,285,190,1.5,0.74,42844,232,7
42429,763,283,191,1.48,0.74,42860,232,7
42429,780,285,191,1.5,0.74,43035,232,7
42431,778,297,183,1.63,0.79,43023,232,7
42432,776,290,187,1.55,0.76,42908,232,7
42435,784,301,181,1.67,0.8,42968,232,7
42436,762,280,193,1.45,0.72,42920,232,7
42438,762,288,189,1.52,0.75,42893,232,7
42438,782,298,182,1.64,0.79,43022,232,7
42440,776,296,183,1.62,0.79,42863,232,7
42447,770,290,187,1.55,0.76,42916,232,7
42454,764,285,190,1.5,0.75,42869,232,7
42457,771,282,194,1.45,0.73,42896,233,7
42458,787,293,186,1.58,0.77,43109,233,7
42463,796,308,176,1.75,0.82,43014,233,7
42464,790,302,180,1.68,0.8,42978,233,7
42472,765,287,189,1.52,0.75,42930,233,7
42476,776,298,182,1.64,0.79,42879,233,7
42479,778,285,191,1.5,0.74,43076,233,7
42483,760,274,198,1.38,0.69,42954,233,7
42487,769,286,190,1.5,0.75,43070,233,7
42490,772,297,184,1.61,0.79,43065,233,7
42495,768,283,192,1.48,0.74,42943,233,7
42504,785,308,176,1.75,0.82,42894,233,7
42505,769,282,193,1.46,0.73,43036,233,7
42510,780,288,189,1.53,0.76,43051,233,7
42515,803,313,174,1.8,0.83,43105,233,7
42520,787,313,173,1.8,0.83,42846,233,7
42522,779,289,188,1.54,0.76,43001,233,7
42528,782,293,186,1.57,0.77,43237,233,7
42530,775,281,193,1.46,0.73,43028,233,7
42547,781,292,186,1.57,0.77,43158,233,7
42552,771,283,192,1.48,0.74,42998,233,7
42553,772,295,184,1.6,0.78,42956,233,7
42553,776,290,188,1.54,0.76,43164,233,7
42556,775,295,185,1.59,0.78,43167,233,7
42558,776,299,182,1.64,0.79,43129,233,7
42559,776,300,181,1.65,0.8,42948,233,7
42567,775,289,188,1.54,0.76,42999,233,7
42568,767,283,192,1.48,0.74,43030,233,7
42588,765,281,194,1.45,0.72,43076,233,7
42592,777,292,187,1.57,0.77,43052,233,7
42595,778,285,191,1.49,0.74,43136,233,7
42598,785,294,185,1.59,0.78,43156,233,7
42600,776,284,192,1.48,0.74,43165,233,7
42601,793,298,183,1.63,0.79,43137,233,7
42613,783,285,191,1.49,0.74,43152,233,7
42616,792,303,181,1.67,0.8,43110,233,7
42617,787,294,185,1.59,0.78,43193,233,7
42619,794,298,183,1.63,0.79,43149,233,7
42622,767,287,190,1.51,0.75,43107,233,7
42625,774,292,187,1.57,0.77,43203,233,7
42640,765,278,196,1.42,0.71,43082,233,7
42657,774,297,184,1.61,0.78,43239,233,7
42657,793,305,180,1.7,0.81,43551,233,7
42662,772,286,191,1.5,0.75,43275,233,7
42668,769,286,190,1.51,0.75,43127,233,7
42669,771,287,189,1.52,0.75,43062,233,7
42670,774,290,188,1.54,0.76,43215,233,7
42674,774,285,191,1.49,0.74,43160,233,7
42675,781,297,184,1.61,0.78,43194,233,7
42678,779,289,189,1.53,0.76,43156,233,7
42680,789,303,181,1.67,0.8,43268,233,7
42685,766,290,188,1.54,0.76,43145,233,7
42686,795,307,179,1.72,0.81,43365,233,7
42688,781,289,188,1.54,0.76,43254,233,7
42692,778,293,186,1.58,0.77,43232,233,7
42701,782,292,187,1.57,0.77,43179,233,7
42703,778,289,189,1.53,0.76,43263,233,7
42711,769,289,188,1.53,0.76,43187,233,7
42716,777,295,184,1.6,0.78,43147,233,7
42721,777,289,189,1.53,0.76,43251,233,7
42722,766,284,192,1.48,0.74,43176,233,7
42740,785,284,192,1.48,0.74,43400,233,7
42745,768,286,191,1.49,0.74,43142,233,7
42748,774,295,185,1.59,0.78,43153,233,7
42766,780,292,187,1.57,0.77,43256,233,7
42767,768,281,195,1.44,0.72,43235,233,7
42769,763,283,193,1.46,0.73,43159,233,7
42776,773,284,193,1.47,0.74,43299,233,7
42789,773,288,190,1.51,0.75,43248,233,7
42791,773,291,188,1.54,0.76,43176,233,7
42795,768,282,194,1.45,0.73,43198,233,7
42802,793,301,183,1.65,0.79,43471,233,7
42811,769,285,192,1.49,0.74,43273,233,7
42813,785,296,185,1.61,0.78,43349,233,7
42817,776,298,183,1.63,0.79,43310,233,7
42823,798,299,183,1.63,0.79,43256,234,7
42826,782,290,189,1.54,0.76,43311,234,7
42827,771,286,193,1.48,0.74,43593,234,7
42827,798,315,173,1.82,0.83,43517,234,7
42837,789,280,198,1.42,0.71,43683,234,7
42839,773,287,191,1.51,0.75,43427,234,7
42841,788,303,181,1.68,0.8,43334,234,7
42843,776,284,193,1.47,0.73,43422,234,7
42849,800,310,177,1.75,0.82,43595,234,7
42853,776,283,193,1.46,0.73,43448,234,7
42853,776,279,197,1.42,0.71,43392,234,7
42861,768,291,188,1.55,0.76,43358,234,7
42864,776,290,189,1.54,0.76,43376,234,7
42867,777,298,184,1.62,0.79,43464,234,7
42875,767,290,189,1.54,0.76,43198,234,7
42876,777,295,186,1.59,0.78,43305,234,7
42883,785,298,184,1.62,0.79,43587,234,7
42891,772,289,190,1.52,0.75,43430,234,7
42892,777,278,198,1.4,0.7,43478,234,7
42893,774,291,188,1.55,0.76,43404,234,7
42893,771,282,194,1.45,0.73,43311,234,7
42900,786,300,183,1.64,0.79,43468,234,7
42903,768,276,199,1.39,0.69,43451,234,7
42909,766,281,195,1.44,0.72,43341,234,7
42910,776,294,187,1.58,0.77,43416,234,7
42913,773,292,187,1.56,0.77,43294,234,7
42919,774,293,187,1.57,0.77,43376,234,7
42922,775,286,192,1.49,0.74,43383,234,7
42927,768,281,195,1.44,0.72,43403,234,7
42933,769,286,191,1.5,0.74,43310,234,7
42934,761,276,199,1.39,0.69,43347,234,7
42935,769,288,191,1.5,0.75,43389,234,7
42944,781,300,183,1.64,0.79,43471,234,7
42945,771,285,192,1.48,0.74,43412,234,7
42948,778,285,193,1.48,0.74,43496,234,7
42953,782,291,188,1.55,0.76,43523,234,7
42957,764,278,197,1.41,0.7,43389,234,7
42963,789,311,176,1.77,0.83,43364,234,7
42965,771,274,201,1.37,0.68,43491,234,7
42973,779,295,186,1.59,0.78,43425,234,7
42980,789,308,179,1.72,0.81,43533,234,7
42980,771,285,193,1.48,0.74,43434,234,7
42982,784,294,187,1.58,0.77,43461,234,7
42989,787,287,191,1.5,0.75,43594,234,7
42999,783,286,192,1.49,0.74,43581,234,7
43002,787,300,183,1.63,0.79,43584,234,7
43005,767,291,188,1.55,0.76,43390,234,7
43010,791,310,177,1.75,0.82,43510,234,7
43014,781,293,187,1.56,0.77,43542,234,7
43016,798,310,178,1.75,0.82,43531,234,7
43021,782,296,186,1.59,0.78,43558,234,7
43022,788,292,189,1.55,0.76,43500,234,7
43024,762,277,199,1.4,0.7,43405,234,7
43028,819,304,181,1.68,0.8,43770,234,7
43028,782,302,183,1.65,0.8,43603,234,7
43043,776,292,188,1.55,0.76,43508,234,7
43044,783,299,184,1.63,0.79,43487,234,7
43047,796,294,187,1.57,0.77,43603,234,7
43047,781,288,191,1.51,0.75,43492,234,7
43059,773,294,187,1.57,0.77,43492,234,7
43068,779,287,193,1.49,0.74,43897,234,7
43085,770,280,196,1.43,0.72,43520,234,7
43098,779,295,187,1.58,0.77,43585,234,7
43103,775,293,188,1.56,0.77,43528,234,7
43103,772,287,192,1.5,0.75,43632,234,7
43112,782,293,189,1.55,0.77,43594,234,7
43119,768,281,196,1.43,0.72,43540,234,7
43126,784,290,190,1.53,0.76,43628,234,7
43128,793,295,187,1.58,0.77,43758,234,7
43129,793,308,179,1.72,0.81,43697,234,7
43133,786,284,194,1.47,0.73,43707,234,7
43133,773,288,192,1.5,0.74,43558,234,7
43134,798,294,188,1.57,0.77,43789,234,7
43149,783,295,187,1.58,0.77,43698,234,7
43150,788,295,188,1.57,0.77,43975,234,7
43152,784,298,185,1.62,0.79,43698,234,7
43156,781,289,191,1.51,0.75,43845,234,7
43159,783,282,195,1.45,0.72,43661,234,7
43170,783,294,188,1.56,0.77,43698,234,7
43186,783,292,189,1.54,0.76,43663,234,7
43187,769,288,192,1.5,0.74,43584,234,7
43188,791,295,187,1.57,0.77,43721,234,7
43193,784,297,186,1.59,0.78,43754,235,7
43197,767,285,193,1.48,0.74,43571,235,7
43197,772,283,195,1.46,0.73,43722,235,7
43205,768,282,196,1.44,0.72,43689,235,7
43208,775,291,190,1.53,0.76,43899,235,7
43209,779,287,193,1.49,0.74,43717,235,7
43211,787,298,186,1.6,0.78,43797,235,7
43212,781,292,189,1.55,0.76,43887,235,7
43226,772,284,194,1.46,0.73,43684,235,7
43233,784,297,187,1.59,0.78,43729,235,7
43237,782,290,191,1.51,0.75,44029,235,7
43242,795,296,187,1.58,0.77,43903,235,7
43242,775,293,188,1.56,0.77,43728,235,7
43244,777,293,188,1.56,0.77,43618,235,7
43255,787,298,185,1.61,0.78,43833,235,7
43255,775,296,186,1.59,0.78,43605,235,7
43261,790,297,186,1.59,0.78,43756,235,7
43263,788,297,186,1.59,0.78,43762,235,7
43266,773,287,193,1.49,0.74,43691,235,7
43267,785,299,185,1.61,0.78,43743,235,7
43268,807,313,178,1.76,0.82,44132,235,7
43282,778,295,187,1.58,0.77,43678,235,7
43282,822,311,178,1.75,0.82,44083,235,7
43292,777,287,193,1.49,0.74,43761,235,7
43298,778,297,186,1.59,0.78,43736,235,7
43305,782,296,187,1.58,0.77,43828,235,7
43309,788,312,178,1.76,0.82,43777,235,7
43312,782,292,189,1.54,0.76,43820,235,7
43314,783,284,196,1.45,0.72,44156,235,7
43314,792,303,183,1.66,0.8,43769,235,7
43315,777,281,197,1.43,0.71,43863,235,7
43317,778,290,191,1.52,0.75,43794,235,7
43318,798,304,182,1.67,0.8,43868,235,7
43318,779,283,196,1.45,0.72,43784,235,7
43326,789,294,189,1.56,0.77,44099,235,7
43330,795,291,191,1.53,0.76,44016,235,7
43331,794,313,178,1.76,0.82,43974,235,7
43333,784,299,185,1.61,0.78,43790,235,7
43336,782,278,199,1.39,0.7,43857,235,7
43341,794,304,182,1.67,0.8,43892,235,7
43346,788,293,190,1.54,0.76,43954,235,7
43360,780,289,194,1.49,0.74,43971,235,7
43361,784,295,188,1.56,0.77,43918,235,7
43372,773,280,198,1.42,0.71,43819,235,7
43377,790,295,188,1.57,0.77,43967,235,7
43378,787,304,182,1.67,0.8,43943,235,7
43388,792,300,186,1.61,0.78,43963,235,7
43389,780,283,196,1.44,0.72,43940,235,7
43390,768,282,197,1.43,0.71,43855,235,7
43392,794,303,183,1.65,0.8,43892,235,7
43395,769,285,195,1.46,0.73,43780,235,7
43396,777,286,194,1.47,0.73,43855,235,7
43397,784,292,191,1.53,0.76,44066,235,7
43398,783,294,188,1.56,0.77,43892,235,7
43399,777,290,191,1.52,0.75,43938,235,7
43400,775,294,189,1.56,0.77,43739,235,7
43403,814,325,173,1.88,0.85,44425,235,7
43409,796,290,193,1.5,0.75,44138,235,7
43415,782,286,194,1.48,0.74,43835,235,7
43415,784,292,190,1.53,0.76,43938,235,7
43417,807,316,176,1.8,0.83,43992,235,7
43424,784,290,191,1.52,0.75,44002,235,7
43429,785,293,189,1.55,0.76,43970,235,7
43432,799,298,187,1.59,0.78,44276,235,7
43434,784,291,191,1.53,0.76,43906,235,7
