Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
51903,908,367,181,2.02,0.87,52611,257,HOROZ
51916,881,353,188,1.88,0.85,52500,257,HOROZ
51939,887,362,183,1.98,0.86,52530,257,HOROZ
51944,884,344,193,1.78,0.83,52613,257,HOROZ
51950,901,363,186,1.95,0.86,53086,257,HOROZ
51967,950,357,187,1.91,0.85,53127,257,HOROZ
51967,905,354,188,1.89,0.85,52697,257,HOROZ
51968,900,368,181,2.04,0.87,52607,257,HOROZ
51977,918,384,174,2.2,0.89,52622,257,HOROZ
51978,913,364,183,2,0.87,52780,257,HOROZ
51988,895,360,185,1.94,0.86,52690,257,HOROZ
51994,921,383,173,2.22,0.89,52783,257,HOROZ
52000,898,358,186,1.92,0.85,52644,257,HOROZ
52004,905,368,182,2.02,0.87,52771,257,HOROZ
52025,908,372,182,2.05,0.87,53596,257,HOROZ
52033,934,393,170,2.31,0.9,52820,257,HOROZ
52045,907,375,178,2.11,0.88,52714,257,HOROZ
52058,930,379,176,2.15,0.89,52903,257,HOROZ
52085,888,366,182,2.02,0.87,52484,258,HOROZ
52086,920,378,177,2.14,0.88,53129,258,HOROZ
52096,927,394,169,2.33,0.9,52770,258,HOROZ
52097,892,351,196,1.78,0.83,54156,258,HOROZ
52103,896,367,182,2.02,0.87,52684,258,HOROZ
52107,1039,393,169,2.32,0.9,53645,258,HOROZ
52108,911,382,174,2.19,0.89,52662,258,HOROZ
52130,896,365,183,2,0.87,52581,258,HOROZ
52141,917,377,178,2.12,0.88,52815,258,HOROZ
52148,919,385,173,2.22,0.89,52885,258,HOROZ
52150,912,379,176,2.16,0.89,52747,258,HOROZ
52151,905,372,179,2.08,0.88,52608,258,HOROZ
52153,910,362,185,1.96,0.86,53049,258,HOROZ
52161,914,379,178,2.13,0.88,52893,258,HOROZ
52169,894,369,180,2.04,0.87,52592,258,HOROZ
52196,914,373,179,2.08,0.88,52904,258,HOROZ
52199,920,384,174,2.2,0.89,52840,258,HOROZ
52203,890,360,185,1.94,0.86,52821,258,HOROZ
52203,906,380,176,2.16,0.89,52663,258,HOROZ
52204,897,365,183,1.99,0.87,52929,258,HOROZ
52213,900,368,181,2.03,0.87,52846,258,HOROZ
52238,893,366,182,2.01,0.87,52775,258,HOROZ
52266,904,367,183,2,0.87,53045,258,HOROZ
52266,887,360,186,1.93,0.86,52802,258,HOROZ
52266,901,374,178,2.1,0.88,52856,258,HOROZ
52268,905,381,175,2.18,0.89,52860,258,HOROZ
52271,896,365,183,2,0.87,52915,258,HOROZ
52271,912,352,198,1.78,0.83,54321,258,HOROZ
52272,922,383,175,2.19,0.89,52913,258,HOROZ
52286,967,363,185,1.96,0.86,53563,258,HOROZ
52288,909,381,175,2.18,0.89,52904,258,HOROZ
52293,924,365,192,1.9,0.85,55421,258,HOROZ
52313,897,352,189,1.86,0.84,53085,258,HOROZ
52313,897,352,189,1.86,0.84,53085,258,HOROZ
52319,892,362,185,1.96,0.86,52908,258,HOROZ
52319,897,366,182,2.01,0.87,53079,258,HOROZ
52323,911,380,176,2.16,0.89,52911,258,HOROZ
52348,905,378,177,2.13,0.88,52753,258,HOROZ
52353,917,369,186,1.98,0.86,54198,258,HOROZ
52379,909,381,176,2.16,0.89,52862,258,HOROZ
52388,895,354,190,1.86,0.84,53003,258,HOROZ
52398,905,359,186,1.93,0.85,53028,258,HOROZ
52403,931,374,180,2.08,0.88,53217,258,HOROZ
52417,904,370,181,2.04,0.87,53096,258,HOROZ
52423,914,383,175,2.18,0.89,53020,258,HOROZ
52425,902,373,180,2.07,0.88,53067,258,HOROZ
52425,903,364,184,1.97,0.86,53064,258,HOROZ
52437,916,377,178,2.12,0.88,52928,258,HOROZ
52443,901,371,181,2.05,0.87,53048,258,HOROZ
52452,878,342,199,1.72,0.81,53647,258,HOROZ
52461,900,370,181,2.04,0.87,53069,258,HOROZ
52462,904,365,184,1.99,0.86,53123,258,HOROZ
52462,904,365,184,1.99,0.86,53123,258,HOROZ
52481,910,365,185,1.97,0.86,53276,258,HOROZ
52487,925,377,178,2.12,0.88,53280,259,HOROZ
52489,919,388,173,2.24,0.89,53125,259,HOROZ
52502,896,350,193,1.82,0.83,53247,259,HOROZ
52546,908,358,188,1.9,0.85,53222,259,HOROZ
52559,919,377,179,2.11,0.88,53180,259,HOROZ
52563,909,378,177,2.13,0.88,53213,259,HOROZ
52569,924,377,182,2.08,0.88,54253,259,HOROZ
52593,904,364,185,1.97,0.86,53257,259,HOROZ
52612,890,348,196,1.77,0.83,53606,259,HOROZ
52614,909,375,180,2.08,0.88,53287,259,HOROZ
52617,936,395,170,2.32,0.9,53242,259,HOROZ
52645,910,373,180,2.07,0.88,53307,259,HOROZ
52647,918,384,175,2.2,0.89,53197,259,HOROZ
52687,907,376,179,2.09,0.88,53290,259,HOROZ
52692,909,377,179,2.11,0.88,53308,259,HOROZ
52736,908,381,177,2.16,0.89,53205,259,HOROZ
52741,917,385,175,2.2,0.89,53339,259,HOROZ
52743,916,375,181,2.08,0.88,53447,259,HOROZ
52744,915,362,190,1.91,0.85,54355,259,HOROZ
52744,919,390,174,2.24,0.9,53485,259,HOROZ
52751,917,360,188,1.92,0.85,53584,259,HOROZ
52762,914,366,184,1.99,0.86,53405,259,HOROZ
52764,908,374,180,2.08,0.88,53332,259,HOROZ
52772,904,362,187,1.94,0.86,53505,259,HOROZ
52784,915,383,176,2.18,0.89,53295,259,HOROZ
52794,932,389,173,2.25,0.9,53422,259,HOROZ
52801,914,382,177,2.16,0.89,53390,259,HOROZ
52812,918,377,183,2.07,0.88,54026,259,HOROZ
52831,899,366,184,1.99,0.86,53378,259,HOROZ
52856,915,380,178,2.14,0.88,53359,259,HOROZ
52864,902,368,183,2.01,0.87,53386,259,HOROZ
52874,938,373,181,2.06,0.87,53584,259,HOROZ
52875,911,380,178,2.14,0.88,53456,259,HOROZ
52881,899,376,180,2.09,0.88,53316,259,HOROZ
52881,905,374,181,2.07,0.88,53366,259,HOROZ
52887,906,377,179,2.11,0.88,53460,259,HOROZ
52889,923,379,179,2.12,0.88,53587,260,HOROZ
52907,931,364,186,1.95,0.86,53810,260,HOROZ
52912,914,367,185,1.98,0.86,53708,260,HOROZ
52921,901,365,186,1.97,0.86,53640,260,HOROZ
52922,931,381,179,2.13,0.88,53803,260,HOROZ
52923,911,380,178,2.13,0.88,53539,260,HOROZ
52936,906,375,180,2.08,0.88,53513,260,HOROZ
52942,918,365,191,1.92,0.85,55205,260,HOROZ
52948,943,370,183,2.03,0.87,53826,260,HOROZ
52961,909,364,190,1.92,0.85,54429,260,HOROZ
52964,920,374,181,2.07,0.88,53536,260,HOROZ
52968,925,388,175,2.22,0.89,53585,260,HOROZ
52974,901,371,182,2.03,0.87,53513,260,HOROZ
52983,917,368,184,2,0.87,53699,260,HOROZ
52990,916,369,184,2.01,0.87,53678,260,HOROZ
52994,916,383,177,2.16,0.89,53608,260,HOROZ
52995,917,387,175,2.21,0.89,53658,260,HOROZ
52999,901,366,185,1.98,0.86,53586,260,HOROZ
53002,931,383,177,2.16,0.89,53702,260,HOROZ
53008,901,358,190,1.89,0.85,53677,260,HOROZ
53009,904,375,181,2.08,0.88,53622,260,HOROZ
53012,927,386,176,2.19,0.89,53660,260,HOROZ
53027,910,376,181,2.08,0.88,53644,260,HOROZ
53032,942,369,188,1.96,0.86,55428,260,HOROZ
53037,906,363,189,1.92,0.85,53893,260,HOROZ
53042,897,360,189,1.9,0.85,53863,260,HOROZ
53053,900,367,185,1.99,0.86,53506,260,HOROZ
53054,924,372,185,2.01,0.87,54176,260,HOROZ
53069,909,373,182,2.05,0.87,53741,260,HOROZ
53081,903,369,184,2,0.87,53738,260,HOROZ
53119,932,386,176,2.19,0.89,53819,260,HOROZ
53121,930,391,174,2.24,0.89,53903,260,HOROZ
53160,917,378,180,2.11,0.88,53646,260,HOROZ
53164,919,388,175,2.21,0.89,53706,260,HOROZ
53171,907,366,186,1.97,0.86,53900,260,HOROZ
53174,877,331,206,1.61,0.78,53778,260,HOROZ
53174,905,362,189,1.91,0.85,53848,260,HOROZ
53179,911,371,183,2.02,0.87,53744,260,HOROZ
53181,961,390,176,2.22,0.89,54343,260,HOROZ
53196,905,364,187,1.95,0.86,53781,260,HOROZ
53218,910,378,180,2.1,0.88,53831,260,HOROZ
53221,899,359,193,1.86,0.84,54412,260,HOROZ
53226,920,373,184,2.03,0.87,53942,260,HOROZ
53228,920,380,179,2.13,0.88,53905,260,HOROZ
53240,921,381,178,2.14,0.88,53846,260,HOROZ
53256,900,358,191,1.88,0.85,53850,260,HOROZ
53279,926,385,177,2.17,0.89,53983,260,HOROZ
53281,913,368,186,1.98,0.86,54004,260,HOROZ
53290,905,363,188,1.93,0.86,53948,260,HOROZ
53306,913,374,183,2.05,0.87,53951,261,HOROZ
53316,935,379,180,2.11,0.88,54000,261,HOROZ
53325,917,377,182,2.07,0.88,54155,261,HOROZ
53361,922,370,186,1.99,0.86,54294,261,HOROZ
53367,912,376,181,2.08,0.88,54010,261,HOROZ
53370,892,344,200,1.72,0.81,54303,261,HOROZ
53382,897,345,202,1.71,0.81,54762,261,HOROZ
53388,919,380,180,2.11,0.88,54005,261,HOROZ
53404,927,381,180,2.12,0.88,54169,261,HOROZ
53408,905,372,183,2.03,0.87,54003,261,HOROZ
53434,918,368,186,1.98,0.86,54145,261,HOROZ
53434,918,368,186,1.98,0.86,54145,261,HOROZ
53444,944,393,175,2.25,0.9,54336,261,HOROZ
53447,936,372,184,2.02,0.87,54285,261,HOROZ
53473,899,349,196,1.78,0.83,54218,261,HOROZ
53480,917,375,183,2.05,0.87,54215,261,HOROZ
53491,919,381,181,2.11,0.88,54208,261,HOROZ
53495,917,376,182,2.06,0.87,54205,261,HOROZ
53505,922,375,183,2.05,0.87,54350,261,HOROZ
53508,913,374,183,2.05,0.87,54140,261,HOROZ
53527,947,392,174,2.25,0.9,54321,261,HOROZ
53533,920,376,182,2.06,0.87,54205,261,HOROZ
53544,905,362,190,1.9,0.85,54466,261,HOROZ
53562,907,367,187,1.96,0.86,54407,261,HOROZ
53566,921,358,193,1.86,0.84,54665,261,HOROZ
53574,928,378,182,2.08,0.88,54126,261,HOROZ
53576,935,398,172,2.31,0.9,54159,261,HOROZ
53606,918,363,189,1.92,0.85,54298,261,HOROZ
53607,930,385,178,2.17,0.89,54178,261,HOROZ
53607,930,385,178,2.17,0.89,54178,261,HOROZ
53611,939,388,177,2.19,0.89,54416,261,HOROZ
53624,933,384,180,2.14,0.88,54374,261,HOROZ
53639,906,365,190,1.92,0.85,54561,261,HOROZ
53645,914,376,184,2.04,0.87,54346,261,HOROZ
53651,921,389,176,2.21,0.89,54216,261,HOROZ
53663,914,379,182,2.08,0.88,54314,261,HOROZ
53679,914,378,181,2.09,0.88,54238,261,HOROZ
53679,950,354,196,1.81,0.83,54804,261,HOROZ
53679,950,354,196,1.81,0.83,54804,261,HOROZ
53684,902,365,190,1.92,0.85,54390,261,HOROZ
53706,916,368,186,1.98,0.86,54483,261,HOROZ
53709,916,361,196,1.84,0.84,55433,262,HOROZ
53715,962,387,177,2.18,0.89,54528,262,HOROZ
53726,909,371,186,2,0.87,54515,262,HOROZ
53743,947,395,174,2.27,0.9,54333,262,HOROZ
53746,913,384,179,2.14,0.88,54488,262,HOROZ
53759,900,354,194,1.82,0.84,54419,262,HOROZ
53763,923,369,187,1.97,0.86,54620,262,HOROZ
53775,888,356,193,1.84,0.84,54244,262,HOROZ
53791,914,373,184,2.02,0.87,54510,262,HOROZ
53795,928,384,181,2.12,0.88,54602,262,HOROZ
53799,928,377,184,2.05,0.87,54615,262,HOROZ
53802,929,374,185,2.03,0.87,54493,262,HOROZ
53811,903,369,187,1.98,0.86,54433,262,HOROZ
53816,921,380,181,2.1,0.88,54501,262,HOROZ
53855,923,387,178,2.18,0.89,54371,262,HOROZ
53862,939,383,183,2.09,0.88,55223,262,HOROZ
53866,962,387,178,2.18,0.89,54788,262,HOROZ
53870,929,384,180,2.14,0.88,54437,262,HOROZ
53929,918,381,181,2.1,0.88,54506,262,HOROZ
53931,916,365,189,1.93,0.85,54651,262,HOROZ
53933,916,367,191,1.92,0.85,54931,262,HOROZ
53937,923,378,187,2.02,0.87,55245,262,HOROZ
53945,915,379,182,2.08,0.88,54488,262,HOROZ
53957,928,379,182,2.08,0.88,54461,262,HOROZ
53966,930,392,176,2.23,0.89,54454,262,HOROZ
53978,925,366,189,1.93,0.86,54949,262,HOROZ
53978,925,366,189,1.93,0.86,54949,262,HOROZ
53983,934,398,173,2.3,0.9,54549,262,HOROZ
54010,914,378,183,2.07,0.88,54525,262,HOROZ
54018,916,366,191,1.91,0.85,55477,262,HOROZ
54037,923,366,189,1.94,0.86,54819,262,HOROZ
54037,920,375,187,2.01,0.87,55561,262,HOROZ
54040,902,359,193,1.86,0.84,54684,262,HOROZ
54040,917,359,194,1.85,0.84,54979,262,HOROZ
54044,945,390,178,2.19,0.89,54889,262,HOROZ
54046,951,365,194,1.88,0.85,55750,262,HOROZ
54049,907,365,190,1.92,0.85,54801,262,HOROZ
54064,894,339,208,1.63,0.79,55194,262,HOROZ
54070,933,391,177,2.21,0.89,54728,262,HOROZ
54082,915,376,185,2.03,0.87,54939,262,HOROZ
54085,941,390,178,2.2,0.89,54839,262,HOROZ
54088,949,382,181,2.11,0.88,54923,262,HOROZ
54095,965,383,181,2.11,0.88,55099,262,HOROZ
54096,936,389,178,2.18,0.89,54749,262,HOROZ
54100,937,389,178,2.19,0.89,54802,262,HOROZ
54113,920,379,183,2.07,0.88,54822,262,HOROZ
54114,915,366,189,1.93,0.86,54793,262,HOROZ
54128,937,386,179,2.15,0.89,54850,263,HOROZ
54130,932,378,184,2.06,0.87,54934,263,HOROZ
54133,919,360,193,1.87,0.84,54855,263,HOROZ
54143,925,379,183,2.07,0.88,54773,263,HOROZ
54147,919,382,181,2.1,0.88,54671,263,HOROZ
54150,940,383,181,2.12,0.88,54872,263,HOROZ
54150,941,385,180,2.14,0.88,54996,263,HOROZ
54154,933,381,182,2.09,0.88,54745,263,HOROZ
54160,929,349,203,1.72,0.81,55623,263,HOROZ
54160,929,349,203,1.72,0.81,55623,263,HOROZ
54165,947,391,178,2.19,0.89,55104,263,HOROZ
54180,952,389,179,2.17,0.89,55014,263,HOROZ
54186,935,378,183,2.06,0.87,54886,263,HOROZ
54187,920,373,186,2,0.87,54828,263,HOROZ
54187,920,373,186,2,0.87,54828,263,HOROZ
54195,919,377,183,2.06,0.87,54845,263,HOROZ
54195,928,387,179,2.16,0.89,54881,263,HOROZ
54221,922,380,182,2.09,0.88,54903,263,HOROZ
54224,907,369,188,1.97,0.86,54797,263,HOROZ
54261,922,377,184,2.05,0.87,54940,263,HOROZ
54267,905,351,198,1.77,0.83,54913,263,HOROZ
54282,935,382,181,2.11,0.88,55029,263,HOROZ
54287,924,386,180,2.14,0.88,54875,263,HOROZ
54306,926,374,192,1.95,0.86,56858,263,HOROZ
54312,926,385,181,2.13,0.88,54923,263,HOROZ
54313,926,367,191,1.92,0.85,55100,263,HOROZ
54314,925,369,192,1.92,0.85,56010,263,HOROZ
54315,916,358,198,1.81,0.83,55554,263,HOROZ
54318,920,363,197,1.84,0.84,56406,263,HOROZ
54338,914,366,191,1.91,0.85,55025,263,HOROZ
54338,926,379,186,2.04,0.87,55387,263,HOROZ
54340,940,383,182,2.1,0.88,55162,263,HOROZ
54349,930,383,182,2.11,0.88,55056,263,HOROZ
54349,908,369,189,1.95,0.86,54969,263,HOROZ
54358,959,390,183,2.13,0.88,56614,263,HOROZ
54366,933,390,178,2.19,0.89,54925,263,HOROZ
54379,916,371,188,1.98,0.86,55013,263,HOROZ
54385,923,374,186,2,0.87,55031,263,HOROZ
54388,941,387,183,2.12,0.88,55581,263,HOROZ
54388,942,390,178,2.19,0.89,55086,263,HOROZ
54390,902,368,189,1.94,0.86,55033,263,HOROZ
54398,927,385,181,2.13,0.88,55076,263,HOROZ
54403,940,373,190,1.96,0.86,56090,263,HOROZ
54413,923,380,183,2.07,0.88,54921,263,HOROZ
54413,923,385,181,2.13,0.88,55039,263,HOROZ
54417,916,372,188,1.98,0.86,55168,263,HOROZ
54421,925,376,187,2.01,0.87,55139,263,HOROZ
54434,946,392,179,2.19,0.89,55300,263,HOROZ
54435,924,374,187,2,0.87,55218,263,HOROZ
54438,950,388,180,2.16,0.89,55217,263,HOROZ
54447,916,374,187,2,0.87,54965,263,HOROZ
54447,929,364,198,1.84,0.84,56500,263,HOROZ
54455,942,392,178,2.2,0.89,55186,263,HOROZ
54460,915,372,187,1.99,0.87,55122,263,HOROZ
54471,916,379,184,2.06,0.87,54914,263,HOROZ
54471,917,367,190,1.93,0.85,55292,263,HOROZ
54485,949,386,184,2.1,0.88,56093,263,HOROZ
54486,932,389,179,2.18,0.89,54956,263,HOROZ
54488,935,384,183,2.1,0.88,55455,263,HOROZ
54503,919,370,188,1.96,0.86,55142,263,HOROZ
54508,968,404,172,2.35,0.9,55628,263,HOROZ
54515,937,367,192,1.91,0.85,55802,263,HOROZ
54530,944,393,178,2.21,0.89,55133,263,HOROZ
54542,922,381,183,2.08,0.88,55279,264,HOROZ
54556,923,360,198,1.82,0.84,56503,264,HOROZ
54580,931,358,196,1.83,0.84,55389,264,HOROZ
54591,913,368,191,1.93,0.85,55246,264,HOROZ
54592,920,380,184,2.07,0.88,55212,264,HOROZ
54600,916,378,185,2.04,0.87,55252,264,HOROZ
54605,926,374,187,2,0.87,55165,264,HOROZ
54608,918,376,185,2.03,0.87,55060,264,HOROZ
54609,922,361,193,1.87,0.84,55383,264,HOROZ
54620,926,380,184,2.07,0.88,55272,264,HOROZ
54625,957,382,183,2.08,0.88,55331,264,HOROZ
54628,943,388,181,2.14,0.88,55356,264,HOROZ
54637,936,385,182,2.11,0.88,55389,264,HOROZ
54643,933,379,185,2.05,0.87,55412,264,HOROZ
54651,924,370,189,1.96,0.86,55315,264,HOROZ
54666,930,374,188,1.99,0.86,55456,264,HOROZ
54672,932,387,180,2.14,0.88,55205,264,HOROZ
54689,911,372,188,1.98,0.86,55206,264,HOROZ
54689,911,372,188,1.98,0.86,55206,264,HOROZ
54704,935,380,185,2.06,0.87,55427,264,HOROZ
54711,928,373,187,1.99,0.86,55389,264,HOROZ
54717,922,379,186,2.04,0.87,55375,264,HOROZ
54722,933,389,179,2.17,0.89,55383,264,HOROZ
54768,931,393,178,2.2,0.89,55185,264,HOROZ
54781,926,379,185,2.05,0.87,55387,264,HOROZ
54781,918,373,188,1.99,0.86,55385,264,HOROZ
54785,933,384,183,2.09,0.88,55571,264,HOROZ
54791,929,359,195,1.84,0.84,55671,264,HOROZ
54792,930,381,184,2.07,0.88,55558,264,HOROZ
54818,921,373,188,1.99,0.86,55528,264,HOROZ
54821,940,389,180,2.16,0.89,55488,264,HOROZ
54825,930,384,183,2.1,0.88,55405,264,HOROZ
54854,932,391,179,2.18,0.89,55509,264,HOROZ
54860,912,370,190,1.95,0.86,55468,264,HOROZ
54860,912,370,190,1.95,0.86,55468,264,HOROZ
54861,913,362,195,1.85,0.84,55665,264,HOROZ
54865,979,376,189,1.99,0.86,56145,264,HOROZ
54878,944,384,183,2.11,0.88,55627,264,HOROZ
54881,913,371,190,1.96,0.86,55519,264,HOROZ
54885,928,382,184,2.08,0.88,55534,264,HOROZ
54888,925,371,190,1.95,0.86,55640,264,HOROZ
54919,938,388,182,2.13,0.88,55595,264,HOROZ
54942,935,386,183,2.1,0.88,55627,264,HOROZ
54949,929,388,181,2.14,0.88,55371,265,HOROZ
54954,917,348,205,1.7,0.81,56139,265,HOROZ
54954,917,348,205,1.7,0.81,56139,265,HOROZ
54960,933,370,190,1.95,0.86,55675,265,HOROZ
54982,916,373,188,1.98,0.86,55548,265,HOROZ
54983,941,377,187,2.01,0.87,55651,265,HOROZ
54987,947,402,176,2.28,0.9,55691,265,HOROZ
54991,906,357,198,1.8,0.83,55868,265,HOROZ
55013,925,364,194,1.88,0.85,55729,265,HOROZ
55017,937,391,180,2.17,0.89,55717,265,HOROZ
55019,931,391,181,2.16,0.89,55802,265,HOROZ
55035,918,379,185,2.05,0.87,55591,265,HOROZ
55039,938,384,184,2.09,0.88,55850,265,HOROZ
55046,946,377,187,2.01,0.87,55800,265,HOROZ
55054,928,376,190,1.98,0.86,56043,265,HOROZ
55080,939,394,179,2.21,0.89,55792,265,HOROZ
55086,941,385,184,2.1,0.88,55586,265,HOROZ
55103,904,335,211,1.59,0.78,55750,265,HOROZ
55106,927,372,190,1.95,0.86,55705,265,HOROZ
55127,929,389,181,2.15,0.88,55620,265,HOROZ
55132,943,388,181,2.14,0.88,55805,265,HOROZ
55136,934,385,183,2.1,0.88,55684,265,HOROZ
55138,925,385,184,2.09,0.88,55683,265,HOROZ
55145,930,366,198,1.85,0.84,56953,265,HOROZ
55145,930,366,198,1.85,0.84,56953,265,HOROZ
55148,939,387,182,2.12,0.88,55722,265,HOROZ
55152,930,371,190,1.96,0.86,55884,265,HOROZ
55175,962,408,173,2.36,0.91,55785,265,HOROZ
55177,927,354,204,1.74,0.82,56835,265,HOROZ
55232,924,382,184,2.07,0.88,55782,265,HOROZ
55241,929,378,187,2.02,0.87,55812,265,HOROZ
55243,919,369,192,1.92,0.85,55941,265,HOROZ
55245,953,357,200,1.79,0.83,56521,265,HOROZ
55246,927,363,194,1.87,0.85,55923,265,HOROZ
55248,930,382,184,2.07,0.88,55777,265,HOROZ
55259,960,402,176,2.28,0.9,55950,265,HOROZ
55261,920,378,188,2.01,0.87,55893,265,HOROZ
55272,939,390,181,2.16,0.89,55781,265,HOROZ
55275,927,381,186,2.05,0.87,55773,265,HOROZ
55277,940,387,183,2.11,0.88,55980,265,HOROZ
55300,931,380,186,2.04,0.87,56000,265,HOROZ
55308,964,384,184,2.08,0.88,56329,265,HOROZ
55310,912,360,198,1.81,0.83,56095,265,HOROZ
55314,921,379,187,2.03,0.87,55873,265,HOROZ
55319,934,380,187,2.03,0.87,55840,265,HOROZ
55325,931,368,193,1.9,0.85,56255,265,HOROZ
55333,933,391,181,2.16,0.89,55814,265,HOROZ
55352,916,367,193,1.9,0.85,56068,265,HOROZ
55365,955,374,191,1.96,0.86,56553,266,HOROZ
55374,936,375,189,1.98,0.86,56230,266,HOROZ
55381,915,363,194,1.87,0.84,55974,266,HOROZ
55382,923,368,193,1.9,0.85,55970,266,HOROZ
55388,935,386,184,2.09,0.88,56017,266,HOROZ
55405,935,384,185,2.08,0.88,56201,266,HOROZ
55412,950,407,174,2.35,0.9,55983,266,HOROZ
55423,943,384,184,2.08,0.88,56077,266,HOROZ
55428,929,385,185,2.09,0.88,56026,266,HOROZ
55430,944,384,191,2,0.87,58228,266,HOROZ
55459,924,382,186,2.06,0.87,56044,266,HOROZ
55466,956,399,178,2.24,0.89,56315,266,HOROZ
55473,950,377,190,1.99,0.86,56872,266,HOROZ
55474,928,381,186,2.05,0.87,56164,266,HOROZ
55475,972,381,187,2.04,0.87,56330,266,HOROZ
55487,915,359,198,1.82,0.83,56143,266,HOROZ
55488,931,387,184,2.1,0.88,56114,266,HOROZ
55502,932,374,190,1.97,0.86,56271,266,HOROZ
55505,942,377,189,1.99,0.87,56160,266,HOROZ
55532,916,374,190,1.97,0.86,56178,266,HOROZ
55538,944,393,182,2.16,0.89,56182,266,HOROZ
55539,925,381,190,2.01,0.87,56838,266,HOROZ
55547,940,380,188,2.03,0.87,56288,266,HOROZ
55552,955,390,182,2.14,0.88,56468,266,HOROZ
55559,934,369,193,1.92,0.85,56331,266,HOROZ
55573,917,372,195,1.91,0.85,57240,266,HOROZ
55605,955,397,179,2.21,0.89,56350,266,HOROZ
55612,983,389,184,2.12,0.88,56771,266,HOROZ
55616,911,363,196,1.85,0.84,56083,266,HOROZ
55617,920,376,189,1.99,0.86,56363,266,HOROZ
55647,949,377,189,2,0.87,56332,266,HOROZ
55654,937,388,184,2.11,0.88,56373,266,HOROZ
55668,920,372,192,1.94,0.86,56289,266,HOROZ
55672,953,399,178,2.24,0.89,56414,266,HOROZ
55689,926,372,193,1.93,0.86,56406,266,HOROZ
55689,926,372,193,1.93,0.86,56406,266,HOROZ
55695,925,378,188,2.01,0.87,56281,266,HOROZ
55701,933,386,184,2.1,0.88,56186,266,HOROZ
55702,945,387,184,2.1,0.88,56421,266,HOROZ
55703,967,388,185,2.1,0.88,56585,266,HOROZ
55703,933,388,184,2.11,0.88,56321,266,HOROZ
55705,932,367,195,1.88,0.85,56423,266,HOROZ
55706,958,404,176,2.29,0.9,56402,266,HOROZ
55718,914,351,208,1.69,0.81,57302,266,HOROZ
55720,922,373,194,1.92,0.85,56939,266,HOROZ
55735,923,368,193,1.9,0.85,56284,266,HOROZ
55736,936,384,185,2.08,0.88,56347,266,HOROZ
55741,938,379,188,2.01,0.87,56536,266,HOROZ
55747,938,386,185,2.08,0.88,56592,266,HOROZ
55749,927,377,189,2,0.87,56278,266,HOROZ
55758,936,390,183,2.13,0.88,56364,266,HOROZ
55758,939,365,196,1.86,0.84,56627,266,HOROZ
55760,958,389,183,2.13,0.88,56648,266,HOROZ
55779,925,365,195,1.87,0.84,56388,266,HOROZ
55789,917,377,189,1.99,0.87,56283,267,HOROZ
55798,929,387,184,2.11,0.88,56297,267,HOROZ
55823,943,391,183,2.13,0.88,56438,267,HOROZ
55829,930,377,192,1.97,0.86,56855,267,HOROZ
55838,950,399,179,2.23,0.89,56472,267,HOROZ
55842,929,360,203,1.77,0.83,58135,267,HOROZ
55846,931,377,189,1.99,0.87,56548,267,HOROZ
55847,916,358,200,1.79,0.83,56445,267,HOROZ
55860,941,392,182,2.15,0.89,56519,267,HOROZ
55877,930,373,192,1.94,0.86,56678,267,HOROZ
55878,953,405,177,2.28,0.9,56462,267,HOROZ
55884,950,380,189,2.01,0.87,56691,267,HOROZ
55941,919,379,189,2.01,0.87,56536,267,HOROZ
55953,935,378,191,1.98,0.86,56853,267,HOROZ
55976,945,392,183,2.14,0.88,56704,267,HOROZ
55987,931,368,197,1.87,0.84,56791,267,HOROZ
56056,931,375,191,1.96,0.86,56718,267,HOROZ
56063,938,388,185,2.1,0.88,56827,267,HOROZ
56069,933,374,192,1.95,0.86,56798,267,HOROZ
56104,944,378,190,1.99,0.86,56846,267,HOROZ
56116,957,378,189,2,0.87,57069,267,HOROZ
56137,932,377,191,1.97,0.86,56876,267,HOROZ
56154,936,371,195,1.9,0.85,56971,267,HOROZ
56161,937,391,184,2.13,0.88,56596,267,HOROZ
56178,939,383,188,2.04,0.87,56840,267,HOROZ
56192,963,376,191,1.97,0.86,56961,267,HOROZ
56232,942,380,189,2.01,0.87,56838,268,HOROZ
56247,966,396,183,2.16,0.89,57108,268,HOROZ
56248,947,379,190,1.99,0.86,56917,268,HOROZ
56290,934,347,212,1.63,0.79,58389,268,HOROZ
56301,961,403,180,2.24,0.89,57012,268,HOROZ
56305,929,368,198,1.86,0.84,57406,268,HOROZ
56313,926,370,195,1.9,0.85,56975,268,HOROZ
56318,1026,385,188,2.05,0.87,57574,268,HOROZ
56329,1019,359,204,1.76,0.82,58567,268,HOROZ
56334,990,373,194,1.93,0.85,57684,268,HOROZ
56337,943,395,183,2.16,0.89,56818,268,HOROZ
56392,930,372,195,1.91,0.85,57178,268,HOROZ
56404,923,360,205,1.76,0.82,58033,268,HOROZ
56407,936,371,198,1.87,0.85,57827,268,HOROZ
56413,929,378,191,1.98,0.86,57007,268,HOROZ
56413,929,378,191,1.98,0.86,57007,268,HOROZ
56433,949,382,192,1.99,0.86,57627,268,HOROZ
56437,949,371,194,1.91,0.85,57210,268,HOROZ
56437,928,377,191,1.97,0.86,57192,268,HOROZ
56450,961,388,186,2.08,0.88,57305,268,HOROZ
